Id,SalePrice
1650,103417.602836879
1651,103417.602836879
1652,161603.034759358
1653,161603.034759358
1654,161603.034759358
1655,207716.423197492
1656,161603.034759358
1657,161603.034759358
1658,161603.034759358
1659,207716.423197492
1660,133523.347607053
1661,372180.811320755
1662,372180.811320755
1663,372180.811320755
1664,372180.811320755
1665,372180.811320755
1666,274735.535714286
1667,274735.535714286
1668,372180.811320755
1669,372180.811320755
1670,372180.811320755
1671,207716.423197492
1672,372180.811320755
1673,274735.535714286
1674,274735.535714286
1675,161603.034759358
1676,161603.034759358
1677,207716.423197492
1678,372180.811320755
1679,274735.535714286
1680,372180.811320755
1681,372180.811320755
1682,274735.535714286
1683,207716.423197492
1684,207716.423197492
1685,161603.034759358
1686,207716.423197492
1687,207716.423197492
1688,207716.423197492
1689,207716.423197492
1690,207716.423197492
1691,207716.423197492
1692,274735.535714286
1693,207716.423197492
1694,161603.034759358
1695,207716.423197492
1696,207716.423197492
1697,207716.423197492
1698,274735.535714286
1699,274735.535714286
1700,207716.423197492
1701,274735.535714286
1702,274735.535714286
1703,274735.535714286
1704,274735.535714286
1705,274735.535714286
1706,372180.811320755
1707,207716.423197492
1708,207716.423197492
1709,372180.811320755
1710,274735.535714286
1711,274735.535714286
1712,274735.535714286
1713,207716.423197492
1714,207716.423197492
1715,207716.423197492
1716,207716.423197492
1717,207716.423197492
1718,161603.034759358
1719,207716.423197492
1720,274735.535714286
1721,207716.423197492
1722,133523.347607053
1723,133523.347607053
1724,207716.423197492
1725,207716.423197492
1726,161603.034759358
1727,161603.034759358
1728,207716.423197492
1729,161603.034759358
1730,161603.034759358
1731,133523.347607053
1732,133523.347607053
1733,133523.347607053
1734,133523.347607053
1735,133523.347607053
1736,133523.347607053
1737,274735.535714286
1738,207716.423197492
1739,207716.423197492
1740,161603.034759358
1741,161603.034759358
1742,161603.034759358
1743,207716.423197492
1744,274735.535714286
1745,207716.423197492
1746,274735.535714286
1747,207716.423197492
1748,161603.034759358
1749,133523.347607053
1750,161603.034759358
1751,207716.423197492
1752,133523.347607053
1753,133523.347607053
1754,207716.423197492
1755,161603.034759358
1756,103417.602836879
1757,133523.347607053
1758,103417.602836879
1759,133523.347607053
1760,133523.347607053
1761,133523.347607053
1762,133523.347607053
1763,161603.034759358
1764,133523.347607053
1765,161603.034759358
1766,161603.034759358
1767,161603.034759358
1768,133523.347607053
1769,207716.423197492
1770,161603.034759358
1771,133523.347607053
1772,133523.347607053
1773,103417.602836879
1774,133523.347607053
1775,161603.034759358
1776,133523.347607053
1777,133523.347607053
1778,133523.347607053
1779,133523.347607053
1780,207716.423197492
1781,133523.347607053
1782,103417.602836879
1783,133523.347607053
1784,103417.602836879
1785,133523.347607053
1786,103417.602836879
1787,207716.423197492
1788,103417.602836879
1789,133523.347607053
1790,103417.602836879
1791,161603.034759358
1792,161603.034759358
1793,161603.034759358
1794,161603.034759358
1795,161603.034759358
1796,161603.034759358
1797,161603.034759358
1798,133523.347607053
1799,133523.347607053
1800,133523.347607053
1801,103417.602836879
1802,161603.034759358
1803,161603.034759358
1804,133523.347607053
1805,161603.034759358
1806,161603.034759358
1807,161603.034759358
1808,133523.347607053
1809,133523.347607053
1810,133523.347607053
1811,103417.602836879
1812,133523.347607053
1813,133523.347607053
1814,103417.602836879
1815,103417.602836879
1816,133523.347607053
1817,103417.602836879
1818,161603.034759358
1819,161603.034759358
1820,103417.602836879
1821,161603.034759358
1822,161603.034759358
1823,103417.602836879
1824,161603.034759358
1825,133523.347607053
1826,133523.347607053
1827,133523.347607053
1828,133523.347607053
1829,133523.347607053
1830,161603.034759358
1831,207716.423197492
1832,133523.347607053
1833,161603.034759358
1834,161603.034759358
1835,207716.423197492
1836,161603.034759358
1837,103417.602836879
1838,161603.034759358
1839,103417.602836879
1840,133523.347607053
1841,133523.347607053
1842,133523.347607053
1843,133523.347607053
1844,161603.034759358
1845,133523.347607053
1846,161603.034759358
1847,133523.347607053
1848,103417.602836879
1849,103417.602836879
1850,133523.347607053
1851,161603.034759358
1852,133523.347607053
1853,133523.347607053
1854,207716.423197492
1855,161603.034759358
1856,207716.423197492
1857,133523.347607053
1858,133523.347607053
1859,133523.347607053
1860,133523.347607053
1861,133523.347607053
1862,207716.423197492
1863,207716.423197492
1864,207716.423197492
1865,372180.811320755
1866,372180.811320755
1867,274735.535714286
1868,274735.535714286
1869,207716.423197492
1870,274735.535714286
1871,274735.535714286
1872,161603.034759358
1873,207716.423197492
1874,133523.347607053
1875,207716.423197492
1876,161603.034759358
1877,207716.423197492
1878,207716.423197492
1879,133523.347607053
1880,133523.347607053
1881,207716.423197492
1882,274735.535714286
1883,207716.423197492
1884,207716.423197492
1885,274735.535714286
1886,274735.535714286
1887,207716.423197492
1888,274735.535714286
1889,161603.034759358
1890,103417.602836879
1891,161603.034759358
1892,103417.602836879
1893,133523.347607053
1894,133523.347607053
1895,133523.347607053
1896,133523.347607053
1897,133523.347607053
1898,161603.034759358
1899,161603.034759358
1900,207716.423197492
1901,133523.347607053
1902,133523.347607053
1903,207716.423197492
1904,133523.347607053
1905,161603.034759358
1906,133523.347607053
1907,161603.034759358
1908,161603.034759358
1909,161603.034759358
1910,161603.034759358
1911,161603.034759358
1912,207716.423197492
1913,133523.347607053
1914,103417.602836879
1915,274735.535714286
1916,103417.602836879
1917,274735.535714286
1918,161603.034759358
1919,161603.034759358
1920,133523.347607053
1921,372180.811320755
1922,372180.811320755
1923,161603.034759358
1924,207716.423197492
1925,207716.423197492
1926,372180.811320755
1927,133523.347607053
1928,133523.347607053
1929,133523.347607053
1930,161603.034759358
1931,133523.347607053
1932,133523.347607053
1933,133523.347607053
1934,161603.034759358
1935,161603.034759358
1936,161603.034759358
1937,161603.034759358
1938,133523.347607053
1939,274735.535714286
1940,274735.535714286
1941,161603.034759358
1942,161603.034759358
1943,274735.535714286
1944,274735.535714286
1945,372180.811320755
1946,161603.034759358
1947,372180.811320755
1948,161603.034759358
1949,207716.423197492
1950,207716.423197492
1951,207716.423197492
1952,207716.423197492
1953,161603.034759358
1954,207716.423197492
1955,133523.347607053
1956,207716.423197492
1957,161603.034759358
1958,274735.535714286
1959,133523.347607053
1960,103417.602836879
1961,133523.347607053
1962,161603.034759358
1963,161603.034759358
1964,133523.347607053
1965,161603.034759358
1966,207716.423197492
1967,274735.535714286
1968,274735.535714286
1969,372180.811320755
1970,372180.811320755
1971,372180.811320755
1972,372180.811320755
1973,274735.535714286
1974,274735.535714286
1975,372180.811320755
1976,274735.535714286
1977,274735.535714286
1978,274735.535714286
1979,372180.811320755
1980,207716.423197492
1981,372180.811320755
1982,274735.535714286
1983,274735.535714286
1984,207716.423197492
1985,207716.423197492
1986,207716.423197492
1987,207716.423197492
1988,161603.034759358
1989,207716.423197492
1990,207716.423197492
1991,207716.423197492
1992,207716.423197492
1993,207716.423197492
1994,207716.423197492
1995,207716.423197492
1996,274735.535714286
1997,372180.811320755
1998,274735.535714286
1999,207716.423197492
2000,274735.535714286
2001,207716.423197492
2002,207716.423197492
2003,274735.535714286
2004,274735.535714286
2005,274735.535714286
2006,274735.535714286
2007,274735.535714286
2008,207716.423197492
2009,161603.034759358
2010,207716.423197492
2011,161603.034759358
2012,207716.423197492
2013,161603.034759358
2014,161603.034759358
2015,207716.423197492
2016,161603.034759358
2017,207716.423197492
2018,133523.347607053
2019,133523.347607053
2020,133523.347607053
2021,133523.347607053
2022,161603.034759358
2023,133523.347607053
2024,161603.034759358
2025,496508.5
2026,207716.423197492
2027,161603.034759358
2028,207716.423197492
2029,161603.034759358
2030,372180.811320755
2031,372180.811320755
2032,372180.811320755
2033,496508.5
2034,207716.423197492
2035,207716.423197492
2036,274735.535714286
2037,274735.535714286
2038,496508.5
2039,274735.535714286
2040,496508.5
2041,274735.535714286
2042,207716.423197492
2043,161603.034759358
2044,161603.034759358
2045,207716.423197492
2046,133523.347607053
2047,133523.347607053
2048,133523.347607053
2049,133523.347607053
2050,207716.423197492
2051,133523.347607053
2052,133523.347607053
2053,133523.347607053
2054,103417.602836879
2055,133523.347607053
2056,133523.347607053
2057,133523.347607053
2058,161603.034759358
2059,133523.347607053
2060,133523.347607053
2061,161603.034759358
2062,133523.347607053
2063,133523.347607053
2064,133523.347607053
2065,133523.347607053
2066,161603.034759358
2067,133523.347607053
2068,133523.347607053
2069,103417.602836879
2070,133523.347607053
2071,103417.602836879
2072,133523.347607053
2073,133523.347607053
2074,207716.423197492
2075,161603.034759358
2076,133523.347607053
2077,133523.347607053
2078,133523.347607053
2079,161603.034759358
2080,161603.034759358
2081,161603.034759358
2082,133523.347607053
2083,133523.347607053
2084,133523.347607053
2085,133523.347607053
2086,161603.034759358
2087,133523.347607053
2088,133523.347607053
2089,133523.347607053
2090,161603.034759358
2091,103417.602836879
2092,103417.602836879
2093,133523.347607053
2094,207716.423197492
2095,161603.034759358
2096,133523.347607053
2097,133523.347607053
2098,133523.347607053
2099,103417.602836879
2100,103417.602836879
2101,133523.347607053
2102,207716.423197492
2103,133523.347607053
2104,133523.347607053
2105,133523.347607053
2106,103417.602836879
2107,207716.423197492
2108,133523.347607053
2109,103417.602836879
2110,133523.347607053
2111,207716.423197492
2112,133523.347607053
2113,133523.347607053
2114,161603.034759358
2115,161603.034759358
2116,133523.347607053
2117,161603.034759358
2118,161603.034759358
2119,161603.034759358
2120,133523.347607053
2121,103417.602836879
2122,103417.602836879
2123,133523.347607053
2124,207716.423197492
2125,133523.347607053
2126,161603.034759358
2127,161603.034759358
2128,161603.034759358
2129,161603.034759358
2130,161603.034759358
2131,161603.034759358
2132,133523.347607053
2133,161603.034759358
2134,161603.034759358
2135,133523.347607053
2136,103417.602836879
2137,133523.347607053
2138,133523.347607053
2139,161603.034759358
2140,133523.347607053
2141,161603.034759358
2142,133523.347607053
2143,133523.347607053
2144,133523.347607053
2145,133523.347607053
2146,161603.034759358
2147,133523.347607053
2148,133523.347607053
2149,133523.347607053
2150,207716.423197492
2151,207716.423197492
2152,133523.347607053
2153,133523.347607053
2154,133523.347607053
2155,161603.034759358
2156,161603.034759358
2157,207716.423197492
2158,207716.423197492
2159,207716.423197492
2160,207716.423197492
2161,274735.535714286
2162,372180.811320755
2163,372180.811320755
2164,274735.535714286
2165,161603.034759358
2166,133523.347607053
2167,207716.423197492
2168,161603.034759358
2169,207716.423197492
2170,207716.423197492
2171,133523.347607053
2172,133523.347607053
2173,133523.347607053
2174,207716.423197492
2175,372180.811320755
2176,274735.535714286
2177,207716.423197492
2178,274735.535714286
2179,161603.034759358
2180,161603.034759358
2181,207716.423197492
2182,207716.423197492
2183,207716.423197492
2184,133523.347607053
2185,133523.347607053
2186,161603.034759358
2187,161603.034759358
2188,161603.034759358
2189,133523.347607053
2190,103417.602836879
2191,103417.602836879
2192,103417.602836879
2193,133523.347607053
2194,133523.347607053
2195,103417.602836879
2196,103417.602836879
2197,103417.602836879
2198,207716.423197492
2199,161603.034759358
2200,161603.034759358
2201,161603.034759358
2202,274735.535714286
2203,161603.034759358
2204,133523.347607053
2205,133523.347607053
2206,161603.034759358
2207,274735.535714286
2208,207716.423197492
2209,133523.347607053
2210,161603.034759358
2211,161603.034759358
2212,161603.034759358
2213,133523.347607053
2214,133523.347607053
2215,133523.347607053
2216,133523.347607053
2217,103417.602836879
2218,103417.602836879
2219,103417.602836879
2220,103417.602836879
2221,274735.535714286
2222,207716.423197492
2223,207716.423197492
2224,207716.423197492
2225,133523.347607053
2226,103417.602836879
2227,207716.423197492
2228,274735.535714286
2229,274735.535714286
2230,133523.347607053
2231,207716.423197492
2232,161603.034759358
2233,161603.034759358
2234,274735.535714286
2235,161603.034759358
2236,274735.535714286
2237,274735.535714286
2238,207716.423197492
2239,133523.347607053
2240,161603.034759358
2241,103417.602836879
2242,133523.347607053
2243,133523.347607053
2244,103417.602836879
2245,103417.602836879
2246,133523.347607053
2247,161603.034759358
2248,133523.347607053
2249,133523.347607053
2250,133523.347607053
2251,133523.347607053
2252,161603.034759358
2253,161603.034759358
2254,161603.034759358
2255,161603.034759358
2256,207716.423197492
2257,161603.034759358
2258,207716.423197492
2259,161603.034759358
2260,161603.034759358
2261,274735.535714286
2262,274735.535714286
2263,274735.535714286
2264,372180.811320755
2265,133523.347607053
2266,372180.811320755
2267,274735.535714286
2268,372180.811320755
2269,161603.034759358
2270,207716.423197492
2271,207716.423197492
2272,207716.423197492
2273,161603.034759358
2274,161603.034759358
2275,161603.034759358
2276,207716.423197492
2277,161603.034759358
2278,133523.347607053
2279,133523.347607053
2280,103417.602836879
2281,161603.034759358
2282,161603.034759358
2283,161603.034759358
2284,161603.034759358
2285,207716.423197492
2286,133523.347607053
2287,372180.811320755
2288,274735.535714286
2289,274735.535714286
2290,372180.811320755
2291,274735.535714286
2292,372180.811320755
2293,372180.811320755
2294,372180.811320755
2295,372180.811320755
2296,274735.535714286
2297,274735.535714286
2298,372180.811320755
2299,274735.535714286
2300,274735.535714286
2301,274735.535714286
2302,207716.423197492
2303,274735.535714286
2304,274735.535714286
2305,161603.034759358
2306,161603.034759358
2307,161603.034759358
2308,274735.535714286
2309,372180.811320755
2310,274735.535714286
2311,207716.423197492
2312,161603.034759358
2313,161603.034759358
2314,207716.423197492
2315,161603.034759358
2316,161603.034759358
2317,161603.034759358
2318,161603.034759358
2319,207716.423197492
2320,207716.423197492
2321,274735.535714286
2322,207716.423197492
2323,207716.423197492
2324,207716.423197492
2325,207716.423197492
2326,207716.423197492
2327,207716.423197492
2328,207716.423197492
2329,161603.034759358
2330,161603.034759358
2331,274735.535714286
2332,496508.5
2333,274735.535714286
2334,207716.423197492
2335,274735.535714286
2336,274735.535714286
2337,207716.423197492
2338,274735.535714286
2339,274735.535714286
2340,372180.811320755
2341,207716.423197492
2342,274735.535714286
2343,207716.423197492
2344,207716.423197492
2345,274735.535714286
2346,274735.535714286
2347,207716.423197492
2348,274735.535714286
2349,133523.347607053
2350,274735.535714286
2351,274735.535714286
2352,274735.535714286
2353,161603.034759358
2354,161603.034759358
2355,207716.423197492
2356,133523.347607053
2357,207716.423197492
2358,161603.034759358
2359,161603.034759358
2360,133523.347607053
2361,133523.347607053
2362,207716.423197492
2363,133523.347607053
2364,161603.034759358
2365,274735.535714286
2366,274735.535714286
2367,274735.535714286
2368,207716.423197492
2369,274735.535714286
2370,161603.034759358
2371,161603.034759358
2372,207716.423197492
2373,274735.535714286
2374,274735.535714286
2375,274735.535714286
2376,207716.423197492
2377,274735.535714286
2378,161603.034759358
2379,161603.034759358
2380,161603.034759358
2381,161603.034759358
2382,207716.423197492
2383,207716.423197492
2384,207716.423197492
2385,161603.034759358
2386,161603.034759358
2387,133523.347607053
2388,103417.602836879
2389,133523.347607053
2390,133523.347607053
2391,133523.347607053
2392,133523.347607053
2393,207716.423197492
2394,161603.034759358
2395,161603.034759358
2396,161603.034759358
2397,161603.034759358
2398,133523.347607053
2399,103417.602836879
2400,103417.602836879
2401,133523.347607053
2402,133523.347607053
2403,133523.347607053
2404,133523.347607053
2405,161603.034759358
2406,161603.034759358
2407,133523.347607053
2408,133523.347607053
2409,133523.347607053
2410,161603.034759358
2411,133523.347607053
2412,133523.347607053
2413,133523.347607053
2414,133523.347607053
2415,133523.347607053
2416,161603.034759358
2417,161603.034759358
2418,133523.347607053
2419,103417.602836879
2420,133523.347607053
2421,103417.602836879
2422,133523.347607053
2423,103417.602836879
2424,133523.347607053
2425,133523.347607053
2426,103417.602836879
2427,133523.347607053
2428,207716.423197492
2429,133523.347607053
2430,161603.034759358
2431,133523.347607053
2432,133523.347607053
2433,133523.347607053
2434,133523.347607053
2435,133523.347607053
2436,133523.347607053
2437,133523.347607053
2438,133523.347607053
2439,133523.347607053
2440,161603.034759358
2441,133523.347607053
2442,133523.347607053
2443,133523.347607053
2444,133523.347607053
2445,103417.602836879
2446,103417.602836879
2447,274735.535714286
2448,161603.034759358
2449,133523.347607053
2450,161603.034759358
2451,133523.347607053
2452,207716.423197492
2453,103417.602836879
2454,103417.602836879
2455,133523.347607053
2456,133523.347607053
2457,133523.347607053
2458,161603.034759358
2459,133523.347607053
2460,161603.034759358
2461,133523.347607053
2462,133523.347607053
2463,133523.347607053
2464,161603.034759358
2465,161603.034759358
2466,133523.347607053
2467,207716.423197492
2468,133523.347607053
2469,133523.347607053
2470,161603.034759358
2471,207716.423197492
2472,161603.034759358
2473,103417.602836879
2474,103417.602836879
2475,207716.423197492
2476,133523.347607053
2477,133523.347607053
2478,133523.347607053
2479,103417.602836879
2480,133523.347607053
2481,133523.347607053
2482,133523.347607053
2483,133523.347607053
2484,133523.347607053
2485,133523.347607053
2486,133523.347607053
2487,133523.347607053
2488,207716.423197492
2489,161603.034759358
2490,133523.347607053
2491,103417.602836879
2492,161603.034759358
2493,133523.347607053
2494,133523.347607053
2495,103417.602836879
2496,161603.034759358
2497,161603.034759358
2498,133523.347607053
2499,103417.602836879
2500,133523.347607053
2501,133523.347607053
2502,133523.347607053
2503,103417.602836879
2504,161603.034759358
2505,207716.423197492
2506,274735.535714286
2507,274735.535714286
2508,274735.535714286
2509,207716.423197492
2510,274735.535714286
2511,207716.423197492
2512,207716.423197492
2513,207716.423197492
2514,274735.535714286
2515,133523.347607053
2516,161603.034759358
2517,133523.347607053
2518,133523.347607053
2519,207716.423197492
2520,207716.423197492
2521,207716.423197492
2522,207716.423197492
2523,133523.347607053
2524,133523.347607053
2525,133523.347607053
2526,133523.347607053
2527,133523.347607053
2528,133523.347607053
2529,133523.347607053
2530,103417.602836879
2531,207716.423197492
2532,207716.423197492
2533,207716.423197492
2534,274735.535714286
2535,274735.535714286
2536,207716.423197492
2537,274735.535714286
2538,207716.423197492
2539,207716.423197492
2540,161603.034759358
2541,207716.423197492
2542,133523.347607053
2543,133523.347607053
2544,103417.602836879
2545,133523.347607053
2546,161603.034759358
2547,161603.034759358
2548,133523.347607053
2549,133523.347607053
2550,372180.811320755
2551,161603.034759358
2552,133523.347607053
2553,103417.602836879
2554,133523.347607053
2555,161603.034759358
2556,103417.602836879
2557,103417.602836879
2558,133523.347607053
2559,133523.347607053
2560,161603.034759358
2561,207716.423197492
2562,161603.034759358
2563,161603.034759358
2564,207716.423197492
2565,133523.347607053
2566,103417.602836879
2567,133523.347607053
2568,161603.034759358
2569,161603.034759358
2570,161603.034759358
2571,103417.602836879
2572,274735.535714286
2573,207716.423197492
2574,274735.535714286
2575,161603.034759358
2576,133523.347607053
2577,133523.347607053
2578,133523.347607053
2579,103417.602836879
2580,133523.347607053
2581,103417.602836879
2582,133523.347607053
2583,274735.535714286
2584,161603.034759358
2585,133523.347607053
2586,207716.423197492
2587,207716.423197492
2588,207716.423197492
2589,161603.034759358
2590,207716.423197492
2591,161603.034759358
2592,207716.423197492
2593,274735.535714286
2594,207716.423197492
2595,274735.535714286
2596,274735.535714286
2597,161603.034759358
2598,207716.423197492
2599,372180.811320755
2600,103417.602836879
2601,161603.034759358
2602,103417.602836879
2603,103417.602836879
2604,103417.602836879
2605,103417.602836879
2606,133523.347607053
2607,161603.034759358
2608,133523.347607053
2609,133523.347607053
2610,133523.347607053
2611,103417.602836879
2612,133523.347607053
2613,133523.347607053
2614,133523.347607053
2615,161603.034759358
2616,161603.034759358
2617,133523.347607053
2618,161603.034759358
2619,207716.423197492
2620,161603.034759358
2621,161603.034759358
2622,161603.034759358
2623,274735.535714286
2624,207716.423197492
2625,274735.535714286
2626,161603.034759358
2627,274735.535714286
2628,372180.811320755
2629,372180.811320755
2630,372180.811320755
2631,372180.811320755
2632,372180.811320755
2633,372180.811320755
2634,372180.811320755
2635,161603.034759358
2636,207716.423197492
2637,207716.423197492
2638,207716.423197492
2639,161603.034759358
2640,161603.034759358
2641,103417.602836879
2642,161603.034759358
2643,161603.034759358
2644,133523.347607053
2645,161603.034759358
2646,161603.034759358
2647,161603.034759358
2648,161603.034759358
2649,133523.347607053
2650,207716.423197492
2651,161603.034759358
2652,372180.811320755
2653,274735.535714286
2654,207716.423197492
2655,372180.811320755
2656,372180.811320755
2657,372180.811320755
2658,274735.535714286
2659,274735.535714286
2660,274735.535714286
2661,372180.811320755
2662,372180.811320755
2663,274735.535714286
2664,372180.811320755
2665,372180.811320755
2666,372180.811320755
2667,161603.034759358
2668,207716.423197492
2669,161603.034759358
2670,274735.535714286
2671,207716.423197492
2672,207716.423197492
2673,207716.423197492
2674,207716.423197492
2675,207716.423197492
2676,207716.423197492
2677,161603.034759358
2678,207716.423197492
2679,274735.535714286
2680,274735.535714286
2681,372180.811320755
2682,274735.535714286
2683,496508.5
2684,274735.535714286
2685,274735.535714286
2686,274735.535714286
2687,274735.535714286
2688,274735.535714286
2689,274735.535714286
2690,372180.811320755
2691,161603.034759358
2692,161603.034759358
2693,207716.423197492
2694,161603.034759358
2695,207716.423197492
2696,207716.423197492
2697,161603.034759358
2698,161603.034759358
2699,161603.034759358
2700,161603.034759358
2701,161603.034759358
2702,133523.347607053
2703,161603.034759358
2704,133523.347607053
2705,133523.347607053
2706,133523.347607053
2707,133523.347607053
2708,133523.347607053
2709,133523.347607053
2710,133523.347607053
2711,207716.423197492
2712,274735.535714286
2713,207716.423197492
2714,207716.423197492
2715,161603.034759358
2716,207716.423197492
2717,207716.423197492
2718,274735.535714286
2719,133523.347607053
2720,207716.423197492
2721,133523.347607053
2722,133523.347607053
2723,161603.034759358
2724,133523.347607053
2725,133523.347607053
2726,133523.347607053
2727,161603.034759358
2728,161603.034759358
2729,133523.347607053
2730,133523.347607053
2731,161603.034759358
2732,133523.347607053
2733,133523.347607053
2734,133523.347607053
2735,133523.347607053
2736,133523.347607053
2737,133523.347607053
2738,133523.347607053
2739,161603.034759358
2740,161603.034759358
2741,133523.347607053
2742,161603.034759358
2743,133523.347607053
2744,161603.034759358
2745,161603.034759358
2746,133523.347607053
2747,161603.034759358
2748,133523.347607053
2749,133523.347607053
2750,133523.347607053
2751,133523.347607053
2752,207716.423197492
2753,133523.347607053
2754,133523.347607053
2755,161603.034759358
2756,103417.602836879
2757,103417.602836879
2758,103417.602836879
2759,161603.034759358
2760,103417.602836879
2761,161603.034759358
2762,161603.034759358
2763,161603.034759358
2764,207716.423197492
2765,207716.423197492
2766,103417.602836879
2767,103417.602836879
2768,133523.347607053
2769,133523.347607053
2770,207716.423197492
2771,133523.347607053
2772,133523.347607053
2773,133523.347607053
2774,133523.347607053
2775,103417.602836879
2776,161603.034759358
2777,207716.423197492
2778,207716.423197492
2779,103417.602836879
2780,161603.034759358
2781,133523.347607053
2782,103417.602836879
2783,103417.602836879
2784,133523.347607053
2785,133523.347607053
2786,103417.602836879
2787,161603.034759358
2788,103417.602836879
2789,207716.423197492
2790,133523.347607053
2791,133523.347607053
2792,103417.602836879
2793,161603.034759358
2794,103417.602836879
2795,133523.347607053
2796,133523.347607053
2797,161603.034759358
2798,103417.602836879
2799,133523.347607053
2800,133523.347607053
2801,161603.034759358
2802,133523.347607053
2803,161603.034759358
2804,133523.347607053
2805,133523.347607053
2806,133523.347607053
2807,207716.423197492
2808,133523.347607053
2809,161603.034759358
2810,133523.347607053
2811,133523.347607053
2812,161603.034759358
2813,133523.347607053
2814,133523.347607053
2815,133523.347607053
2816,207716.423197492
2817,133523.347607053
2818,133523.347607053
2819,207716.423197492
2820,103417.602836879
2821,133523.347607053
2822,161603.034759358
2823,161603.034759358
2824,133523.347607053
2825,133523.347607053
2826,133523.347607053
2827,161603.034759358
2828,161603.034759358
2829,161603.034759358
2830,207716.423197492
2831,207716.423197492
2832,161603.034759358
2833,274735.535714286
2834,207716.423197492
2835,207716.423197492
2836,207716.423197492
2837,161603.034759358
2838,133523.347607053
2839,161603.034759358
2840,207716.423197492
2841,207716.423197492
2842,207716.423197492
2843,161603.034759358
2844,161603.034759358
2845,133523.347607053
2846,207716.423197492
2847,161603.034759358
2848,274735.535714286
2849,207716.423197492
2850,274735.535714286
2851,207716.423197492
2852,207716.423197492
2853,207716.423197492
2854,161603.034759358
2855,207716.423197492
2856,207716.423197492
2857,207716.423197492
2858,207716.423197492
2859,103417.602836879
